path,canonicalPath,wpId,wpType,wpStatus,template,authoritativeField,scopeRoles,sources,archetype,targetOwner,disposition,dependencyCount
/lifecycle/joule-6-0-36/,/lifecycle/joule-6-0-36/,11241,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/joule-direct-api-2-135-0-14685/,/lifecycle/joule-direct-api-2-135-0-14685/,4208,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/joule-mobile/,/lifecycle/joule-mobile/,10485,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/joule-web/,/lifecycle/joule-web/,10489,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/tradesignal-10-0/,/lifecycle/tradesignal-10-0/,4212,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/tradesignal-9-0/,/lifecycle/tradesignal-9-0/,4210,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/market-coverage/,/market-coverage/,,virtual,publish,virtual,synthetic-route,navigation,options.dropdown[4].menu_block[2].menu_items[2].page_link.link,index.market-coverage,hubs,included,0
/market-coverage/acx/,/market-coverage/acx/,8520,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/api2/,/market-coverage/api2/,2490,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,4
/market-coverage/api4/,/market-coverage/api4/,6776,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/australian-compliance-accus/,/market-coverage/australian-compliance-accus/,8542,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/australian-gas/,/market-coverage/australian-gas/,3330,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/austrian-power/,/market-coverage/austrian-power/,2472,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/belgian-power/,/market-coverage/belgian-power/,2519,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/bulgarian-gas/,/market-coverage/bulgarian-gas/,3317,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/bulgarian-power/,/market-coverage/bulgarian-power/,2492,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/cee-power/,/market-coverage/cee-power/,10565,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/cegh-vtp-austrian/,/market-coverage/cegh-vtp-austrian/,3318,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/cer/,/market-coverage/cer/,6800,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/czech-2/,/market-coverage/czech-2/,3322,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/czech-power/,/market-coverage/czech-power/,2493,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/dry-freight/,/market-coverage/dry-freight/,3341,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/dutch-power/,/market-coverage/dutch-power/,2497,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/energy-attribute-certificates/,/market-coverage/energy-attribute-certificates/,3336,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/eua/,/market-coverage/eua/,3333,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/french-power/,/market-coverage/french-power/,2494,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/gc-newc/,/market-coverage/gc-newc/,3338,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/german-power/,/market-coverage/german-power/,2495,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/greek-power/,/market-coverage/greek-power/,2496,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/gtf-danish/,/market-coverage/gtf-danish/,3321,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/henry-hub/,/market-coverage/henry-hub/,2487,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,4
/market-coverage/hungarian-power/,/market-coverage/hungarian-power/,2498,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/hvp/,/market-coverage/hvp/,3345,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/irish-power/,/market-coverage/irish-power/,8670,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/iron-ore/,/market-coverage/iron-ore/,3340,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/italian-power/,/market-coverage/italian-power/,2499,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/japanese-power/,/market-coverage/japanese-power/,2500,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/lng-asia/,/market-coverage/lng-asia/,4071,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,5
/market-coverage/lng-europe/,/market-coverage/lng-europe/,3329,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,5
/market-coverage/lng-north-america/,/market-coverage/lng-north-america/,10752,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/lpg-naphtha-gasoline/,/market-coverage/lpg-naphtha-gasoline/,2491,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/metals/,/market-coverage/metals/,10749,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/mexican-power/,/market-coverage/mexican-power/,2501,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/mexico-pacific/,/market-coverage/mexico-pacific/,4522,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,5
/market-coverage/nbp-uk/,/market-coverage/nbp-uk/,2488,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/nordic-power/,/market-coverage/nordic-power/,2502,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/north-american-coal/,/market-coverage/north-american-coal/,3337,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/north-american-compliance/,/market-coverage/north-american-compliance/,3334,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/north-american-power/,/market-coverage/north-american-power/,2514,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/peg-french/,/market-coverage/peg-french/,3315,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/physical/,/market-coverage/physical/,3339,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/polish-2/,/market-coverage/polish-2/,3327,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/polish-power/,/market-coverage/polish-power/,2503,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/portguguese-power/,/market-coverage/portguguese-power/,2504,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/psv-italian/,/market-coverage/psv-italian/,3320,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/pvb/,/market-coverage/pvb/,3323,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/renewables/,/market-coverage/renewables/,3332,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/romanian-power/,/market-coverage/romanian-power/,2505,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/serbian-power/,/market-coverage/serbian-power/,2506,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/singapore-power/,/market-coverage/singapore-power/,2507,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/slovak-gas/,/market-coverage/slovak-gas/,3325,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/slovak-power/,/market-coverage/slovak-power/,2508,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/slovenian-power/,/market-coverage/slovenian-power/,2509,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/spanish-power/,/market-coverage/spanish-power/,2510,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/storage-capacity/,/market-coverage/storage-capacity/,3326,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/swiss-power/,/market-coverage/swiss-power/,2511,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/the-german/,/market-coverage/the-german/,3316,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/thermal-coal/,/market-coverage/thermal-coal/,8696,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/trucking-freight/,/market-coverage/trucking-freight/,3342,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/ttf-dutch/,/market-coverage/ttf-dutch/,2471,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/turkish-power/,/market-coverage/turkish-power/,2512,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/uk-power/,/market-coverage/uk-power/,2513,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/uka/,/market-coverage/uka/,6777,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/voluntary-carbon/,/market-coverage/voluntary-carbon/,3335,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/vtp-portugal/,/market-coverage/vtp-portugal/,3331,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/vtp-romanian/,/market-coverage/vtp-romanian/,3328,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/wet-freight/,/market-coverage/wet-freight/,3343,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/market-coverage/wind-europe/,/market-coverage/wind-europe/,10751,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,2
/market-coverage/ztp-belgian/,/market-coverage/ztp-belgian/,3314,hub,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,hub.public-page,hubs,included,3
/markets/,/resources/markets-map/,8356,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8356,redirect,redirects,redirect,0
/markets/bulk-markets/,/markets/bulk-markets/,6888,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[4].menu_items[0].link,page.standard,pages,included,15
/markets/carbon-emissions/,/market/climate/,8626,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8626,redirect,redirects,redirect,0
/markets/climate/,/markets/climate/,2213,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[3].menu_items[0].link,page.standard,pages,included,13
/markets/coal/,/markets/oil/,8624,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8624,redirect,redirects,redirect,0
/markets/energy-attribute-certificates/,/markets/climate/,8528,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8528,redirect,redirects,redirect,0
/markets/freight/,/markets/bulk-markets/,8625,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8625,redirect,redirects,redirect,0
/markets/gas/,/markets/gas/,2209,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[1].menu_items[0].link,page.standard,pages,included,308
/markets/iron-ore/,/markets/bulk-markets/,8355,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8355,redirect,redirects,redirect,0
/markets/market-matrix/,/resources/market-matrix/,8358,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8358,redirect,redirects,redirect,0
/markets/market-matrix/,/resources/market-matrix/,8627,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8627,redirect,redirects,redirect,0
/markets/metals/,/markets/metals/,2215,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[2].menu_items[0].link,page.standard,pages,included,4
/markets/oil/,/markets/oil/,7390,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[5].menu_items[0].link,page.standard,pages,included,4
/markets/power/,/markets/power/,2211,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[2].menu_block[0].menu_items[0].link,page.standard,pages,included,17
/markets/refined-oil-trading/,/markets/oil/,8353,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8353,redirect,redirects,redirect,0
/markets/voluntary-carbon-trading/,/market/climate/,8354,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8354,redirect,redirects,redirect,0
/news/,/resources/news-events-insights/,8632,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8632,redirect,redirects,redirect,0
/news/abaxx-exchange-to-extend-trading-access-through-tmx-trayports-joule-platform/,/news/abaxx-exchange-to-extend-trading-access-through-tmx-trayports-joule-platform/,10402,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/abaxx-futures-now-available-through-tmx-trayports-joule-platform/,/news/abaxx-futures-now-available-through-tmx-trayports-joule-platform/,10763,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/acxs-carbon-credit-pricing-data-now-available-through-trayport/,/news/acxs-carbon-credit-pricing-data-now-available-through-trayport/,9436,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/acxs-settlement-service-for-carbon-credit-trading-available-through-joule/,/news/acxs-settlement-service-for-carbon-credit-trading-available-through-joule/,9422,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/akenerji-selects-trayports-globalvision-trading-gateway-for-turkish-power-market/,/news/akenerji-selects-trayports-globalvision-trading-gateway-for-turkish-power-market/,9561,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/an-update-from-trayport-regarding-covid-19/,/news/an-update-from-trayport-regarding-covid-19/,9496,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/arax-commodities-chooses-trayport-for-trading-power-and-agricultural-softs/,/news/arax-commodities-chooses-trayport-for-trading-power-and-agricultural-softs/,9555,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/argus-guarantee-of-origin-prices/,/news/argus-guarantee-of-origin-prices/,7305,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/balkaner-enerji-chooses-trayports-broker-trading-system-for-turkish-power-market/,/news/balkaner-enerji-chooses-trayports-broker-trading-system-for-turkish-power-market/,9515,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/covid-19-update-for-march-30/,/news/covid-19-update-for-march-30/,9492,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/hungarian-exchanges-hudex-and-ceegex-extend-their-relationship-with-trayport/,/news/hungarian-exchanges-hudex-and-ceegex-extend-their-relationship-with-trayport/,9469,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/incubex-and-trayport-announce-the-successful-launch-of-the-voluntary-climate-marketplace/,/news/incubex-and-trayport-announce-the-successful-launch-of-the-voluntary-climate-marketplace/,9451,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/intercontinental-exchange-completes-acquisition-of-trayport/,/news/intercontinental-exchange-completes-acquisition-of-trayport/,9568,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,1
/news/links-commodities-choose-trayport-for-european-rapeseed-oil-markets/,/news/links-commodities-choose-trayport-for-european-rapeseed-oil-markets/,9572,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/news/make-brokerage-chooses-trayports-broker-trading-system-for-turkish-power-market/,/news/make-brokerage-chooses-trayports-broker-trading-system-for-turkish-power-market/,9566,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/mibgas-closing-prices-now-available-on-trayport-joule/,/news/mibgas-closing-prices-now-available-on-trayport-joule/,10293,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/power-solutions-choose-trayports-broker-trading-system-for-turkish-power-market/,/news/power-solutions-choose-trayports-broker-trading-system-for-turkish-power-market/,9570,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/news/richard-everett-on-2021-energy-trading-trends-commodity-trading-week-interview/,/news/richard-everett-on-2021-energy-trading-trends-commodity-trading-week-interview/,9483,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/tmx-group-announces-agreement-with-intercontinental-exchanges-to-acquire-trayport/,/news/tmx-group-announces-agreement-with-intercontinental-exchanges-to-acquire-trayport/,9517,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/news/tmx-group-announces-trayport-acquisition-of-visotech/,/news/tmx-group-announces-trayport-acquisition-of-visotech/,9512,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/tradesignal-becomes-a-trayport-certified-software-provider/,/news/tradesignal-becomes-a-trayport-certified-software-provider/,9557,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/news/trayport-and-incubex-announce-collaboration-for-the-trading-of-voluntary-carbon-offsets/,/news/trayport-and-incubex-announce-collaboration-for-the-trading-of-voluntary-carbon-offsets/,9465,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/news/trayport-and-trayport-contigo-win-industry-awards/,/news/trayport-and-trayport-contigo-win-industry-awards/,9574,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,1
/news/trayport-announces-acquisition-of-tradesignal/,/news/trayport-announces-acquisition-of-tradesignal/,9480,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,8
/news/trayport-announces-successful-pilot-trade-of-voluntary-carbon-offsets-through-joule/,/news/trayport-announces-successful-pilot-trade-of-voluntary-carbon-offsets-through-joule/,9457,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/trayport-signs-partnership-agreement-following-minority-investment-in-ventriks-ltd/,/news/trayport-signs-partnership-agreement-following-minority-investment-in-ventriks-ltd/,9445,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/trayport-to-provide-access-to-montel-marketplace-guarantee-of-origin-certificates/,/news/trayport-to-provide-access-to-montel-marketplace-guarantee-of-origin-certificates/,9418,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/trayport-to-provide-exchange-trading-system-for-balkan-gas-hub-organised-market/,/news/trayport-to-provide-exchange-trading-system-for-balkan-gas-hub-organised-market/,9501,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/trayport-to-provide-trading-platform-connectivity-for-nodal-exchange/,/news/trayport-to-provide-trading-platform-connectivity-for-nodal-exchange/,9508,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/news/trayport-tradition-announce-the-successful-launch-of-refined-oil-trading-technology/,/news/trayport-tradition-announce-the-successful-launch-of-refined-oil-trading-technology/,9447,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/news/ventriks-becomes-a-trayport-certified-software-provider/,/news/ventriks-becomes-a-trayport-certified-software-provider/,9428,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/north-american-commodities-trading/,/north-american-commodities-trading/,5589,page,publish,layouts/default-new.blade.php,sections_new,reference-only,posts.10976.acf.sections[23].buttons[1].new_link|posts.1898.acf.sections_new[2].columns[0].components[2].buttons[0].new_link|posts.1924.acf.sections_new[2].columns[1].components[2].buttons[0].new_link|posts.2221.acf.sections_new[2].columns[0].components[2].buttons[0].new_link|posts.9761.acf.sections[11].buttons[0].new_link,page.standard,pages,reference-only,0
/office-locations/,/company/offices/,8368,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8368,redirect,redirects,redirect,0
/office/austria/,/office/austria/,4055,office,publish,unknown,all-acf-fields,post-reference,posts.2205.acf.sections_new[1].columns[2].components[0].category.single|posts.34.acf.sections_new[1].columns[1].components[3].category.single|posts.4031.acf.sections_new[1].columns[2].components[2].category.single,unknown:office,unresolved,dependency-only,0
/office/germany/,/office/germany/,4056,office,publish,unknown,all-acf-fields,post-reference,posts.2205.acf.sections_new[1].columns[4].components[0].category.single|posts.34.acf.sections_new[1].columns[1].components[4].category.single|posts.4031.acf.sections_new[1].columns[2].components[3].category.single,unknown:office,unresolved,dependency-only,0
/office/head-office/,/office/head-office/,4052,office,publish,unknown,all-acf-fields,post-reference,posts.2205.acf.sections_new[1].columns[1].components[0].category.single|posts.34.acf.sections_new[1].columns[1].components[1].category.single|posts.4031.acf.sections_new[1].columns[2].components[0].category.single,unknown:office,unresolved,dependency-only,0
/office/singapore/,/office/singapore/,4057,office,publish,unknown,all-acf-fields,post-reference,posts.2205.acf.sections_new[1].columns[3].components[0].category.single|posts.34.acf.sections_new[1].columns[1].components[2].category.single|posts.4031.acf.sections_new[1].columns[2].components[1].category.single,unknown:office,unresolved,dependency-only,0
/on-demand/,/learning-hub/,8363,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8363,redirect,redirects,redirect,0
/on-demand/,/learning-hub/,8530,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8530,redirect,redirects,redirect,0
/people/andreas-hoff/,/people/andreas-hoff/,2670,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/bobbie-lambert/,/people/bobbie-lambert/,2570,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/damien-oconnor/,/people/damien-oconnor/,2667,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/daniel-masters/,/people/daniel-masters/,4837,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/david-robinette/,/people/david-robinette/,10395,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/elliott-pickard/,/people/elliott-pickard/,2571,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/fuad-arohunfara/,/people/fuad-arohunfara/,4839,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/matthew-brief/,/people/matthew-brief/,11232,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,0
/people/nicole-rosenberg/,/people/nicole-rosenberg/,11233,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,0
/people/peter-conroy/,/people/peter-conroy/,2561,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/roshni-mistry/,/people/roshni-mistry/,4841,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/sean-beck/,/people/sean-beck/,2668,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/someone-in-careers-02/,/people/someone-in-careers-02/,4145,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/someone-in-careers-03/,/people/someone-in-careers-03/,4146,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/stephen-marcantonio/,/people/stephen-marcantonio/,2563,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
